车列表名称,车列表参数,组合场景,车列表,sysSessionId,模型1返回结果,input,output,output标准答案,模型2返回结果,模型2标准答案,模型1三大项标注,模型1最快打车意图标注,app字段准确性,category，mode车型字段准确性,"price，price_min, price_max价格字段准确性",fast最快打车意图字段准确性,模型2准确率,模型2召回率,
,,帮我约个端午当天11点的车去八卦洲，就腾飞新出租吧,高德车列表,sessionId20250606lhx2345,"{'appName': '', 'carModelRelated': True, 'categoryRelated': False, 'fastRelated': False, 'priceRelated': False}","[{""content"":""# 用户需求：\n帮我约个端午当天11点的车去八卦洲，就腾飞新出租吧\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我约个端午当天11点的车去八卦洲，就腾飞新出租吧\""}""}]","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""腾飞新出租"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""腾飞新出租"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","['23', '68']","['23','68','108']",1,1,1,1,1,1,1,0.67,
,,今晚加班到晚上8点，帮我约个特惠快车回家吧,高德车列表,sessionId20250606lhx2346,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': False}","[{""content"":""# 用户需求：\n今晚加班到晚上8点，帮我约个特惠快车回家吧\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""今晚加班到晚上8点，帮我约个特惠快车回家吧\""}""}]","```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","['2', '98']","['2','89','90','91','92','93','94','95','96','97','98','99','100','101','102','103','104','105','106','107','108','109','110','115','116','117']",1,1,1,1,1,1,1,0.08,
,,我要迟到了，快给我叫个特快车去公司,高德车列表,sessionId20250606lhx2347,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': True, 'priceRelated': False}","[{""content"":""# 用户需求：\n我要迟到了，快给我叫个特快车去公司\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""我要迟到了，快给我叫个特快车去公司\""}""}]","```json
[{""app"": ""无"", ""category"": ""特快车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": true}]
```","```json
[{""app"": ""无"", ""category"": ""特快车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": true}]
```",['25'],['25'],1,0,1,1,1,1,1,1,
,,用叮叮出行车型的车，约个今天下午5点去南京南的车,高德车列表,sessionId20250606lhx2348,"{'appName': '', 'carModelRelated': True, 'categoryRelated': False, 'fastRelated': False, 'priceRelated': False}","[{""content"":""# 用户需求：\n用叮叮出行车型的车，约个今天下午5点去南京南的车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""用叮叮出行车型的车，约个今天下午5点去南京南的车\""}""}]","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""叮叮出行"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""叮叮出行"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","['12', '38']","['12','38','63','78','86','98']",1,1,1,1,1,1,1,0.33,
,,给我叫个聚优出租吧，我要去公司一趟,高德车列表,sessionId20250606lhx2349,"{'appName': '', 'carModelRelated': True, 'categoryRelated': False, 'fastRelated': False, 'priceRelated': False}","[{""content"":""# 用户需求：\n给我叫个聚优出租吧，我要去公司一趟\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""给我叫个聚优出租吧，我要去公司一趟\""}""}]","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""聚优出租"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""聚优出租"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","['15', '22', '24']","['15','66','116']",1,1,1,1,1,1,0,0.33,
,,用享道出行车型的车，打个车去句容，价格要80以内,高德车列表,sessionId20250606lhx2350,"{'appName': '', 'carModelRelated': True, 'categoryRelated': False, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n用享道出行车型的车，打个车去句容，价格要80以内\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""用享道出行车型的车，打个车去句容，价格要80以内\""}""}]","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""享道出行"", ""price"": true, ""price_min"": 0, ""price_max"": 80, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""享道出行"", ""price"": true, ""price_min"": 0, ""price_max"": 80, ""fast"": false}]
```","['5', '10', '25']","['5','50','70','83','91','118']",1,1,1,1,1,1,0,0.17,
,,我要回家，叫个8块以内的特价拼车吧,高德车列表,sessionId20250606lhx2351,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n我要回家，叫个8块以内的特价拼车吧\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""我要回家，叫个8块以内的特价拼车吧\""}""}]","```json
[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 8, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 8, ""fast"": false}]
```",['1'],['1'],1,1,1,1,1,1,1,1,
,,帮我叫个极速拼车去新街口,高德车列表,sessionId20250606lhx2352,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': False}","[{""content"":""# 用户需求：\n帮我叫个极速拼车去新街口\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我叫个极速拼车去新街口\""}""}]","```json
[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","['1', '45']","['1', '45', '47']",1,1,1,1,1,1,1,0.67,
,,帮我约个车去安德门地铁站，就用神州出行车型的车吧,高德车列表,sessionId20250606lhx2353,"{'appName': '', 'carModelRelated': True, 'categoryRelated': False, 'fastRelated': False, 'priceRelated': False}","[{""content"":""# 用户需求：\n帮我约个车去安德门地铁站，就用神州出行车型的车吧\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我约个车去安德门地铁站，就用神州出行车型的车吧\""}""}]","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""神州出行"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""神州出行"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","['11', '54']","['11','36','54','82','88','99']",1,1,1,1,1,1,1,0.33,
,,帮我叫个六座专车，我要一家六口人回江心洲,高德车列表,sessionId20250606lhx2354,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': False}","[{""content"":""# 用户需求：\n帮我叫个六座专车，我要一家六口人回江心洲\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我叫个六座专车，我要一家六口人回江心洲\""}""}]","```json
[{""app"": ""无"", ""category"": ""六座专车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""六座专车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",['11'],"['88','114']",1,1,1,1,1,1,0,0,
,,帮我打个滴滴特快，我要去三江学院,滴滴车列表,sessionId20250606lhx2355,"{'appName': '滴滴', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': False}","[{""content"":""# 用户需求：\n帮我打个滴滴特快，我要去三江学院\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我打个滴滴特快，我要去三江学院\""}""}]","```json
[{""app"": ""滴滴"", ""category"": ""特快"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","```json
[{""app"": ""滴滴"", ""category"": ""特快"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","['2', '7']","['2', '7','10', '11']",1,1,1,1,1,1,1,0.5,
,,今天不加班，帮我叫个18点的特价车回家吧,高德车列表,sessionId20250606lhx2356,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': False}","[{""content"":""# 用户需求：\n今天不加班，帮我叫个18点的特价车回家吧\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""今天不加班，帮我叫个18点的特价车回家吧\""}""}]","```json
[{""app"": ""无"", ""category"": ""特价车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""特价车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","['2', '10', '98']","['2','45','47','89','90','91','92','93','94','95','96','97','98','99','100','101','102','103','104','105','106','107','108','109','110','114','115','116','117']",1,1,1,1,1,1,0,0.07,
,,我想打个品质专车去牛首山玩，要40块以内的,高德车列表,sessionId20250606lhx2357,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n我想打个品质专车去牛首山玩，要40块以内的\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""我想打个品质专车去牛首山玩，要40块以内的\""}""}]","```json
[{""app"": ""无"", ""category"": ""品质专车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""品质专车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```","['41', '76', '80']","['41', '71', '76', '80', '81']",1,1,1,1,1,1,1,0.6,
,,喊个六座车来吧，我们有5个人要去将军山,高德车列表,sessionId20250606lhx2358,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': False}","[{""content"":""# 用户需求：\n喊个六座车来吧，我们有5个人要去将军山\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""喊个六座车来吧，我们有5个人要去将军山\""}""}]","```json
[{""app"": ""无"", ""category"": ""六座车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""六座车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","['2', '42']","['42','83','84','86','87','88','114']",1,1,1,1,1,1,0,0.14,
,,帮我叫个特快车去中华门，我要来不及了,高德车列表,sessionId20250606lhx2359,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': False}","[{""content"":""# 用户需求：\n帮我叫个特快车去中华门，我要来不及了\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我叫个特快车去中华门，我要来不及了\""}""}]","```json
[{""app"": ""无"", ""category"": ""特快车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""特快车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",['25'],['25'],1,1,1,1,1,1,1,1,
,,我要打个特价拼车去梅苑小区，超过5块的不要,高德车列表,sessionId20250606lhx2360,"{'appName': '', 'carModelRelated': True, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n我要打个特价拼车去梅苑小区，超过5块的不要\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""我要打个特价拼车去梅苑小区，超过5块的不要\""}""}]","```json
[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""特价车"", ""price"": true, ""price_min"": 0, ""price_max"": 5, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""特价车"", ""price"": true, ""price_min"": 0, ""price_max"": 5, ""fast"": false}]
```",[],[],1,1,1,1,1,1,1,1,
,,帮我找个快速车去南京南，我要赶高铁,高德车列表,sessionId20250606lhx2361,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': False}","[{""content"":""# 用户需求：\n帮我找个快速车去南京南，我要赶高铁\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我找个快速车去南京南，我要赶高铁\""}""}]","```json
[{""app"": ""无"", ""category"": ""快速车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""快速车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","['2', '25']","['2','25','89','90','91','92','93','94','95','96','97','98','99','100','101','102','103','104','105','106','107','108','109','110','115','116','117']",1,1,1,1,1,1,1,0.07,
,,帮我叫个特价拼车回家,高德车列表,sessionId20250606lhx2362,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': False}","[{""content"":""# 用户需求：\n帮我叫个特价拼车回家\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我叫个特价拼车回家\""}""}]","```json
[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```","['1', '45', '47']","['1', '45', '47']",1,1,1,1,1,1,1,1,
