model,query,appname,车辆候选列表,answer,app,正确答案,app名称,category,category正确答案,车大类,mode,mode正确答案,车小类,price,正确答案,是否存在价格,price_min,正确答案,价格下限,price_max,正确答案,价格下限,think_time,问题,备注,标注人
Qwen2.5-32B-Instruct,打拼车去南京师范大学,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|39.7-60.0|
|1||特惠快车|34.5-42.5|
|2|经济型|曹操出行|42|
|3|经济型|T3出行|42|
|4|经济型|享道出行|43|
|5|经济型|首汽约车|52|
|6|经济型|阳光出行|53|
|7|经济型|有滴出行|53|
|8|经济型|鞍马出行|54|
|9|经济型|腾飞出行|54|
|10|经济型|及时用车|55|
|11|经济型|风韵出行|55|
|12|经济型|环旅出行|55|
|13|经济型|有序出行|56|
|14|经济型|神州专车|56|
|15|经济型|旅程约车|57|
|16|经济型|365约车|57|
|17|经济型|迪尔出行|57|
|18|经济型|沛途出行|58|
|19|经济型|叮叮出行|58|
|20|经济型|聚优出租|60|
|21|经济型|南京出租|63|
|22|经济型|腾飞新出租|65|
|23|经济型|鞍马聚的新出租|67|
|24|特快车|undefined|72|
|25|出租车|undefined| |
|26|优享型|曹操出行|43|
|27|优享型|阳光出行|58|
|28|优享型|享道出行|62|
|29|优享型|T3出行|62|
|30|优享型|首汽约车|64|
|31|优享型|及时用车|78|
|32|优享型|鞍马出行|79|
|33|优享型|风韵出行|82|
|34|优享型|腾飞出行|83|
|35|优享型|有滴出行|84|
|36|优享型|神州专车|84|
|37|优享型|环旅出行|84|
|38|优享型|旅程约车|85|
|39|优享型|叮叮出行|85|
|40|优享型|365约车|93|
|41|品质专车|undefined|78-131|
|42|六座商务|undefined|152-212|","[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,拼车,无,无,无,极速拼车,极速拼车,FALSE,,FALSE,0,,0,0,,0,0.992441654,直接命中车小类关键字但answer中没有或错误,,唐楠
Qwen2.5-32B-Instruct,帮我打个10到25块钱的优享车去江南晓菜,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|9.4-12.0|
|1||特惠快车|7.5-12.3|
|2|经济型|鞍马出行|11|
|3|经济型|享道出行|11|
|4|经济型|神州专车|11|
|5|经济型|及时用车|11|
|6|经济型|风韵出行|11|
|7|经济型|腾飞出行|12|
|8|经济型|有序出行|12|
|9|经济型|曹操出行|12|
|10|经济型|迪尔出行|12|
|11|经济型|旅程约车|12|
|12|经济型|环旅出行|12|
|13|经济型|T3出行|13|
|14|经济型|有滴出行|13|
|15|经济型|365约车|13|
|16|经济型|阳光出行|14|
|17|经济型|叮叮出行|14|
|18|经济型|沛途出行|14|
|19|经济型|妥妥E行|14|
|20|经济型|首汽约车|14|
|21|经济型|聚优出租|14|
|22|经济型|腾飞新出租|15|
|23|经济型|南京出租|15|
|24|经济型|鞍马聚的新出租|16|
|25|特快车|undefined|17|
|26|出租车|undefined|20-22|
|27|优享型|阳光出行|15|
|28|优享型|享道出行|15|
|29|优享型|T3出行|17|
|30|优享型|首汽约车|17|
|31|优享型|鞍马出行|20|
|32|优享型|风韵出行|20|
|33|优享型|腾飞出行|21|
|34|优享型|环旅出行|21|
|35|优享型|有滴出行|21|
|36|优享型|及时用车|21|
|37|优享型|神州专车|21|
|38|优享型|叮叮出行|21|
|39|优享型|旅程约车|23|
|40|品质专车|undefined|22-32|
|41|六座商务|undefined|42-48|","[{""app"": ""无"", ""category"": ""优享车"", ""mode"": ""无"", ""price"": True, ""price_min"": 10, ""price_max"": 25, ""fast"": False}]",无,,无,优享车,优享型,优享型,无,,无,TRUE,,TRUE,10,,10,25,,25,1.115231991,直接命中车大类关键字但answer中没有或错误,,唐楠
Qwen2.5-32B-Instruct,打拼车去南京师范大学,高德地图,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||限时优惠，惊喜出发|31-35|
|1||极速拼车|34.3-55.0|
|2||特惠快车|36-45.6|
|3|经济型|享道出行|38|
|4|经济型|首汽约车|49|
|5|经济型|腾飞出行|50|
|6|经济型|鞍马出行|50|
|7|经济型|有滴出行|51|
|8|经济型|神州专车|51|
|9|经济型|风韵出行|51|
|10|经济型|及时用车|52|
|11|经济型|旅程约车|52|
|12|经济型|有序出行|52|
|13|经济型|迪尔出行|52|
|14|经济型|环旅出行|53|
|15|经济型|365约车|53|
|16|经济型|沛途出行|54|
|17|经济型|叮叮出行|54|
|18|经济型|妥妥E行|54|
|19|经济型|聚优出租|55|
|20|经济型|南京出租|59|
|21|经济型|腾飞新出租|64|
|22|经济型|阳光出行|65|
|23|经济型|鞍马聚的新出租|71|
|24|特快车|undefined|67|
|25|出租车|undefined||
|26|优享型|曹操出行|38|
|27|优享型|享道出行|55|
|28|优享型|T3出行|58|
|29|优享型|首汽约车|58|
|30|优享型|阳光出行|72|
|31|优享型|鞍马出行|75|
|32|优享型|风韵出行|79|
|33|优享型|及时用车|80|
|34|优享型|腾飞出行|80|
|35|优享型|有滴出行|80|
|36|优享型|神州专车|80|
|37|优享型|环旅出行|81|
|38|优享型|旅程约车|81|
|39|优享型|叮叮出行|82|
|40|优享型|沛途出行|82|
|41|优享型|365约车|90|
|42|品质专车|undefined|73-126|
|43|六座商务|undefined|144-211|","[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,拼车,无,无,无,极速拼车,极速拼车,FALSE,,FALSE,0,,0,0,,0,0.980613947,直接命中车小类关键字但answer中没有或错误,,唐楠
Qwen2.5-32B-Instruct,给我打个不超过100的车去东郊奥特莱斯,高德地图,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|经济型|T3出行|56|
|1|经济型|曹操出行|56|
|2|经济型|享道出行|73|
|3|经济型|旅程约车|74|
|4|经济型|腾飞出行|74|
|5|经济型|叮叮出行|77|
|6|经济型|神州专车|79|
|7|经济型|迪尔出行|80|
|8|经济型|及时用车|82|
|9|经济型|聚优出租|84|
|10|经济型|南京出租|84|
|11|经济型|腾飞新出租|87|
|12|经济型|鞍马聚的新出租|90|
|13|经济型|阳光出行|100|
|14|经济型|风韵出行|102|
|15|经济型|鞍马出行|103|
|16|经济型|环旅出行|107|
|17|特快车|undefined|97|
|18|出租车|undefined||
|19|优享型|曹操出行|68|
|20|优享型|T3出行|84|
|21|优享型|享道出行|89|
|22|优享型|阳光出行|108|
|23|优享型|腾飞出行|110|
|24|优享型|及时用车|124|
|25|优享型|神州专车|124|
|26|优享型|旅程约车|125|
|27|优享型|叮叮出行|126|
|28|优享型|鞍马出行|134|
|29|优享型|环旅出行|140|
|30|优享型|首汽约车|153|
|31|品质专车|undefined|117-204|
|32|六座商务|undefined|215-276|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 100, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,100,,100,1.076879501,,"不看价格,不限车型",唐楠
Qwen2.5-32B-Instruct,能帮我打个拼车去中山植物园吗,高德地图,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||限时优惠，惊喜出发|16-18|
|1||极速拼车|17.1-29.0|
|2||特惠快车|18.5-23.5|
|3|经济型|享道出行|19|
|4|经济型|腾飞出行|24|
|5|经济型|有滴出行|26|
|6|经济型|神州专车|26|
|7|经济型|及时用车|26|
|8|经济型|旅程约车|26|
|9|经济型|风韵出行|26|
|10|经济型|鞍马出行|26|
|11|经济型|首汽约车|27|
|12|经济型|迪尔出行|27|
|13|经济型|环旅出行|28|
|14|经济型|叮叮出行|28|
|15|经济型|妥妥E行|28|
|16|经济型|沛途出行|28|
|17|经济型|聚优出租|29|
|18|经济型|南京出租|31|
|19|经济型|腾飞新出租|33|
|20|经济型|阳光出行|34|
|21|经济型|鞍马聚的新出租|35|
|22|特快车|undefined|35|
|23|出租车|undefined|37-44|
|24|优享型|曹操出行|20|
|25|优享型|享道出行|30|
|26|优享型|T3出行|31|
|27|优享型|首汽约车|32|
|28|优享型|阳光出行|38|
|29|优享型|鞍马出行|42|
|30|优享型|风韵出行|43|
|31|优享型|有滴出行|44|
|32|优享型|及时用车|44|
|33|优享型|神州专车|44|
|34|优享型|腾飞出行|45|
|35|优享型|环旅出行|45|
|36|优享型|叮叮出行|45|
|37|优享型|沛途出行|45|
|38|优享型|旅程约车|46|
|39|品质专车|undefined|42-70|
|40|六座商务|undefined|80-112|","[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,拼车,无,无,无,极速拼车,极速拼车,FALSE,,FALSE,0,,0,0,,0,1.068197727,直接命中车小类关键字但answer中没有或错误,,唐楠
Qwen2.5-32B-Instruct,帮我打个10到25块钱的优享车去江南晓菜,高德地图,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|20.2-31.0|
|1||特惠快车|16.1-23|
|2|经济型|曹操出行|21|
|3|经济型|享道出行|24|
|4|经济型|腾飞出行|26|
|5|经济型|鞍马出行|26|
|6|经济型|有序出行|27|
|7|经济型|阳光出行|27|
|8|经济型|旅程约车|28|
|9|经济型|T3出行|28|
|10|经济型|风韵出行|28|
|11|经济型|叮叮出行|29|
|12|经济型|环旅出行|29|
|13|经济型|有滴出行|29|
|14|经济型|365约车|29|
|15|经济型|妥妥E行|30|
|16|经济型|神州专车|30|
|17|经济型|沛途出行|30|
|18|经济型|迪尔出行|30|
|19|经济型|及时用车|31|
|20|经济型|聚优出租|32|
|21|经济型|南京出租|32|
|22|经济型|腾飞新出租|33|
|23|经济型|鞍马聚的新出租|35|
|24|经济型|首汽约车|35|
|25|特快车|undefined|36|
|26|出租车|undefined|38-44|
|27|优享型|曹操出行|23|
|28|优享型|阳光出行|30|
|29|优享型|享道出行|33|
|30|优享型|T3出行|35|
|31|优享型|鞍马出行|41|
|32|优享型|首汽约车|41|
|33|优享型|腾飞出行|44|
|34|优享型|环旅出行|44|
|35|优享型|风韵出行|48|
|36|优享型|有滴出行|48|
|37|优享型|及时用车|48|
|38|优享型|神州专车|48|
|39|优享型|365约车|49|
|40|优享型|叮叮出行|49|
|41|优享型|旅程约车|50|
|42|品质专车|undefined|43-70|
|43|六座商务|undefined|81-101|","[{""app"": ""无"", ""category"": ""优享车"", ""mode"": ""无"", ""price"": True, ""price_min"": 10, ""price_max"": 25, ""fast"": False}]",无,,无,优享车,优享型,优享型,无,,无,TRUE,,TRUE,10,,10,25,,25,1.086165905,直接命中车大类关键字但answer中没有或错误,,唐楠
Qwen2.5-32B-Instruct,帮我用高德叫个不超过50的出租车去博物院,高德地图,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|19.5-29.0|
|1||特惠快车|15.5-22.4|
|2|经济型|曹操出行|20|
|3|经济型|T3出行|21|
|4|经济型|享道出行|24|
|5|经济型|鞍马出行|26|
|6|经济型|有序出行|26|
|7|经济型|风韵出行|26|
|8|经济型|旅程约车|27|
|9|经济型|365约车|27|
|10|经济型|叮叮出行|28|
|11|经济型|环旅出行|28|
|12|经济型|腾飞出行|28|
|13|经济型|有滴出行|29|
|14|经济型|妥妥E行|29|
|15|经济型|神州专车|29|
|16|经济型|阳光出行|29|
|17|经济型|沛途出行|29|
|18|经济型|迪尔出行|29|
|19|经济型|及时用车|29|
|20|经济型|南京出租|31|
|21|经济型|腾飞新出租|32|
|22|经济型|鞍马聚的新出租|34|
|23|经济型|首汽约车|34|
|24|特快车|undefined|35|
|25|出租车|undefined|37-43|
|26|优享型|曹操出行|23|
|27|优享型|阳光出行|32|
|28|优享型|享道出行|32|
|29|优享型|T3出行|33|
|30|优享型|鞍马出行|40|
|31|优享型|首汽约车|40|
|32|优享型|腾飞出行|43|
|33|优享型|环旅出行|43|
|34|优享型|风韵出行|47|
|35|优享型|有滴出行|47|
|36|优享型|及时用车|47|
|37|优享型|神州专车|47|
|38|优享型|叮叮出行|47|
|39|优享型|365约车|47|
|40|优享型|旅程约车|48|
|41|品质专车|undefined|42-68|
|42|六座商务|undefined|79-99|","[{""app"": ""高德"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 50, ""fast"": False}]",高德,,高德,出租车,,出租车,无,"南京出租,腾飞新出租,鞍马聚的新出租","南京出租,腾飞新出租,鞍马聚的新出租",TRUE,,TRUE,0,,0,50,,50,1.083757162,直接命中车小类关键字但answer中没有或错误,,唐楠
Qwen2.5-32B-Instruct,打车去先科花园，勾选快速车、特价车、舒适车型,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|特惠快车|7.7|
|1|推荐|滴滴快车|7.8|
|2|推荐|宽敞好车|10.1|
|3|拼车|极速拼车|6.5-7.8|
|4|特价|花小猪外接版|4.9|
|5|快速|出租车|5.0|
|6|快速|花小猪正价版|5.8|
|7|快速|曹操出行|8.9|
|8|快速|如祺出行|9.3|
|9|快速|滴滴特快|12.5|
|10|快速|滴滴轻享|15.5|
|11|舒适|滴滴专车|17.2|
|12|舒适|滴滴豪华车|88.0|
|13|六座|六座专车|21.5|
|14|六座|六座豪华车|168.0|","[{""app"": ""无"", ""category"": ""快速车, 特价车, 舒适车型"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"快速车, 特价车, 舒适车型","快速,特价,舒适","快速,特价,舒适",无,"特惠快车,滴滴快车","特惠快车,滴滴快车",FALSE,,FALSE,0,,0,0,,0,1.275580168,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,唐楠
Qwen2.5-32B-Instruct,打车去虎门站，打舒适车和滴滴快车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|特惠快车|98.3|
|1|推荐|滴滴快车|141.4|
|2|推荐|宽敞好车|144.8|
|3|拼车|极速拼车|112.2|
|4|特价|花小猪外接版|82.9|
|5|快速|花小猪正价版|101.2|
|6|快速|如祺出行|108.2|
|7|快速|曹操出行|113.5|
|8|快速|滴滴特快|149.1|
|9|快速|滴滴轻享|169.0|
|10|快速|出租车|245.0|
|11|舒适|滴滴专车|192.1|
|12|舒适|滴滴豪华车|501.7|
|13|六座|六座专车|328.9|
|14|六座|六座豪华车|781.2|","[{""app"": ""滴滴"", ""category"": ""舒适车, 快车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,"舒适车, 快车","舒适,快速","舒适,快速",无,滴滴快车,滴滴快车,FALSE,,FALSE,0,,0,0,,0,1.142398357,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,唐楠
Qwen2.5-32B-Instruct,打车去先科花园，勾选快速车、特价车、舒适车型,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|特惠快车|8.9|
|1|推荐|滴滴快车|9.1|
|2|推荐|宽敞好车|11.4|
|3|推荐|出租车|6.0|
|4|推荐|极速拼车|7.7-9.1|
|5|推荐|滴滴特快|10.1|
|6|推荐|如祺出行|10.3|
|7|特价|花小猪外接版|7.6|
|8|快速|花小猪正价版|8.2|
|9|快速|曹操出行|8.3|
|10|快速|滴滴轻享|13.9|
|11|舒适|滴滴专车|13.5|
|12|舒适|滴滴豪华车|75.7|
|13|六座|六座专车|16.9|
|14|六座|六座豪华车|163.0|","[{""app"": ""无"", ""category"": ""快速车, 特价车, 舒适车型"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"快速车, 特价车, 舒适车型","快速,特价,舒适","快速,特价,舒适",无,"特惠快车,滴滴快车","特惠快车,滴滴快车",FALSE,,FALSE,0,,0,0,,0,1.31400919,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,唐楠
Qwen2.5-32B-Instruct,打车去深圳北站，只打20元以内的滴滴快车,滴滴,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0|推荐|特惠快车|13.7|
|1|推荐|滴滴快车|16.0|
|2|推荐|宽敞好车|18.3|
|3|推荐|极速拼车|14.0-16.0|
|4|推荐|如祺出行|14.5|
|5|推荐|滴滴特快|17.9|
|6|推荐|出租车|22.9|
|7|特价|花小猪外接版|11.4|
|8|快速|曹操出行|12.1|
|9|快速|花小猪正价版|12.8|
|10|快速|滴滴轻享|25.1|
|11|舒适|滴滴专车|26.6|
|12|舒适|滴滴豪华车|80.7|
|13|六座|六座专车|45.0|
|14|六座|六座豪华车|169.0|","[{""app"": ""滴滴"", ""category"": ""快车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 20, ""fast"": False}]",滴滴,,滴滴,快车,快速,快速,无,"滴滴快车,特惠快车","滴滴快车,特惠快车",TRUE,,TRUE,0,,0,20,,20,1.130610943,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,唐楠
Qwen2.5-32B-Instruct,打车去宝安机场，车型选择极速拼车、特惠快车和六座商务,高德地图,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||远途极速拼|44.9-97.0|
|1||特惠快车|50.5-51.5|
|2|经济型|T3出行|56|
|3|经济型|斑马快跑|58|
|4|经济型|神州专车|58|
|5|经济型|5U出行|59|
|6|经济型|中军出行|60|
|7|经济型|飞嘀打车|60|
|8|经济型|900出行|60|
|9|经济型|如祺出行|61|
|10|经济型|中交出行|61|
|11|经济型|妥妥E行|62|
|12|经济型|全民GO|62|
|13|经济型|及时用车|63|
|14|经济型|曹操出行|64|
|15|经济型|东潮出行|65|
|16|经济型|享道出行|65|
|17|经济型|阳光出行|73|
|18|经济型|聚的新出租|123|
|19|经济型|深圳出租|123|
|20|出租车|undefined||
|21|优享型|享道出行|63|
|22|优享型|神州专车|71|
|23|优享型|斑马快跑|72|
|24|优享型|中交出行|72|
|25|优享型|东潮出行|75|
|26|优享型|曹操出行|77|
|27|优享型|飞嘀打车|78|
|28|优享型|全民GO|80|
|29|优享型|妥妥E行|82|
|30|优享型|及时用车|85|
|31|优享型|阳光出行|88|
|32|优享型|首汽约车|94|
|33|优享型|T3出行|94|
|34|轻享专车|undefined|94-123|
|35|六座商务|undefined|184-218|
|36|豪华型|undefined|206-212|","[{""app"": ""无"", ""category"": ""极速拼车, 特惠快车, 六座商务"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"极速拼车, 特惠快车, 六座商务",六座商务,六座商务,无,"远途极速拼,特惠快车","远途极速拼,特惠快车",FALSE,,FALSE,0,,0,0,,0,1.339964628,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,唐楠
Qwen2.5-32B-Instruct,打极速拼车和豪华车去万象城,高德地图,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|14.5-22.0|
|1||特惠快车|18.5-22.3|
|2|经济型|5U出行|17|
|3|经济型|曹操出行|18|
|4|经济型|斑马快跑|19|
|5|经济型|T3出行|19|
|6|经济型|神州专车|19|
|7|经济型|中军出行|20|
|8|经济型|飞嘀打车|20|
|9|经济型|如祺出行|20|
|10|经济型|享道出行|21|
|11|经济型|900出行|21|
|12|经济型|妥妥E行|22|
|13|经济型|全民GO|22|
|14|经济型|中交出行|23|
|15|经济型|东潮出行|24|
|16|经济型|及时用车|25|
|17|经济型|阳光出行|25|
|18|经济型|首汽约车|28|
|19|经济型|聚的新出租|34|
|20|经济型|深圳出租|34|
|21|特快车|undefined|34|
|22|出租车|undefined||
|23|惠享专车|undefined|27-31|
|24|优享型|享道出行|21|
|25|优享型|斑马快跑|25|
|26|优享型|中交出行|25|
|27|优享型|飞嘀打车|25|
|28|优享型|东潮出行|26|
|29|优享型|神州专车|26|
|30|优享型|妥妥E行|27|
|31|优享型|全民GO|28|
|32|优享型|曹操出行|29|
|33|优享型|及时用车|29|
|34|优享型|首汽约车|30|
|35|优享型|阳光出行|30|
|36|优享型|T3出行|30|
|37|轻享专车|undefined|29-39|
|38|六座商务|undefined|58-74|
|39|豪华型|undefined|64-87|","[{""app"": ""无"", ""category"": ""极速拼车, 豪华车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"极速拼车, 豪华车",豪华型,豪华型,无,极速拼车,极速拼车,FALSE,,FALSE,0,,0,0,,0,1.178033113,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,唐楠
