model,query,车辆候选列表,id,大类|小类,answer原数据,app,正确答案,app名称,category,category正确答案,车大类,mode,mode正确答案,车小类,price,正确答案,是否包含价格,price_min,正确答案,价格下限,price_max,正确答案,think_time,价格上限,问题,备注,标注人,
Qwen2.5-287B-Instruct,打个特惠快车或特价拼车到广西民族博物馆。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|14.23|
|1|滴滴|推荐|特惠快车|16.56|
|2|滴滴|推荐|滴滴快车|19.19|
|3|滴滴|拼车|特价拼车|14.57-15.64|
|4|滴滴|拼车|极速拼车|14.50-16.15|
|5|滴滴|特价|花小猪外接版|17.46|
|6|滴滴|特价|惊喜特价|20.69|
|7|滴滴|特价|特惠快车|20.93|
|8|滴滴|快速|曹操出行|26.95|
|9|滴滴|快速|出租车|29.08|
|10|滴滴|快速|滴滴轻享|30.25|
|11|滴滴|舒适|滴滴专车|45.18|
|12|滴滴|舒适|滴滴豪华车|47.04|
|13|滴滴|六座|六座专车|67.94|",1，3，7,推荐|特惠快车，拼车|特价拼车，特价|特惠快车,"[{""app"": ""无"", ""category"": ""特惠快车, 特价拼车, 推荐车型"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"特惠快车, 特价拼车, 推荐车型",无,无,无,"特惠快车, 特价拼车","特惠快车, 特价拼车",FALSE,,FALSE,0,,0,0,,1.355758429,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-32B-Instruct,青岛五四广场到流亭机场，想用高德打车，价格别超过60元。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|高德地图| |极速拼车|35-37|
 |1|高德地图| |特惠快车|40-43|
 |2|高德地图|经济型|AA出行|43|
 |3|高德地图|经济型|神州专车|43|
 |4|高德地图|经济型|享道出行|44|
 |5|高德地图|经济型|深圳出租|44|
 |6|高德地图|经济型|北京的士|45|
 |7|高德地图|经济型|曹操出行|45|
 |8|高德地图|经济型|900出行|45|
 |9|高德地图|经济型|中军出行|45|
 |10|高德地图|经济型|飞嘀打车|46|
 |11|高德地图|经济型|阳光出行|46|
 |12|高德地图|经济型|T3出行|46|
 |13|高德地图|经济型|腾飞出行|46|
 |14|高德地图|经济型|全民GO|47|
 |15|高德地图|经济型|东潮出行|47|
 |16|高德地图|经济型|如祺出行|47|
 |17|高德地图|特快车|undefined|50|
 |18|高德地图|出租车|undefined|53|
 |19|高德地图|优享型|神州专车|59|
 |20|高德地图|优享型|曹操出行|59|
 |21|高德地图|优享型|妥妥E行|60|
 |22|高德地图|优享型|全民GO|61|
 |23|高德地图|优享型|东潮出行|61|
 |24|高德地图|优享型|T3出行|62|
 |25|高德地图|优享型|风韵出行|62|
 |26|高德地图|轻享专车|undefined|67|
 |27|高德地图|品质专车|undefined|71|
 |28|高德地图|六座商务|undefined|78|
 |29|高德地图|豪华型|undefined|106-110|",无,无|无,"[{""app"": ""高德"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 60, ""fast"": False}]",高德,,高德,无,,无,无,,无,TRUE,,TRUE,0,,0,60,,1.095077753,60,,,陆迎,
Qwen2.5-32B-Instruct,武汉江汉路到天河机场，用高德打个拼车，省点钱。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|高德地图| |极速拼车|46-46|
 |1|高德地图| |特惠快车|49-52|
 |2|高德地图|经济型|享道出行|53|
 |3|高德地图|经济型|5U出行|54|
 |4|高德地图|经济型|曹操出行|55|
 |5|高德地图|经济型|妥妥E行|55|
 |6|高德地图|经济型|飞嘀打车|56|
 |7|高德地图|经济型|旗妙出行|56|
 |8|高德地图|经济型|365约车|56|
 |9|高德地图|经济型|腾飞出行|56|
 |10|高德地图|经济型|东潮出行|57|
 |11|高德地图|经济型|首汽约车|57|
 |12|高德地图|经济型|T3出行|57|
 |13|高德地图|经济型|斑马快跑|57|
 |14|高德地图|特快车|undefined|60|
 |15|高德地图|出租车|undefined|68|
 |16|高德地图|优享型|AA出行|72|
 |17|高德地图|优享型|神州专车|72|
 |18|高德地图|优享型|享道出行|72|
 |19|高德地图|优享型|星徽出行|72|
 |20|高德地图|优享型|曹操出行|73|
 |21|高德地图|优享型|妥妥E行|73|
 |22|高德地图|优享型|飞嘀打车|74|
 |23|高德地图|优享型|及时用车|74|
 |24|高德地图|优享型|旗妙出行|75|
 |25|高德地图|优享型|腾飞出行|75|
 |26|高德地图|优享型|全民GO|76|
 |27|高德地图|优享型|T3出行|76|
 |28|高德地图|轻享专车|undefined|82|
 |29|高德地图|品质专车|undefined|91|
 |30|高德地图|六座商务|undefined|98|
 |31|高德地图|豪华型|undefined|127-130|",0, |极速拼车,"[{""app"": ""高德"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",高德,,高德,拼车,无,无,无,极速拼车,极速拼车,TRUE,FALSE,FALSE,0,,0,0,,1.131494522,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”,其他",query没有价格要求,陆迎,
Qwen2.5-32B-Instruct,南京夫子庙到总统府，用高德地图叫车，随便什么车型都行。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|高德地图| |极速拼车|42-45|
 |1|高德地图| |特惠快车|46-48|
 |2|高德地图|经济型|聚的新出租|51|
 |3|高德地图|经济型|中交出行|51|
 |4|高德地图|经济型|及时用车|52|
 |5|高德地图|经济型|旗妙出行|52|
 |6|高德地图|经济型|首汽约车|52|
 |7|高德地图|经济型|享道出行|52|
 |8|高德地图|经济型|深圳出租|52|
 |9|高德地图|经济型|365约车|53|
 |10|高德地图|经济型|全民GO|53|
 |11|高德地图|经济型|T3出行|53|
 |12|高德地图|经济型|曹操出行|54|
 |13|高德地图|经济型|900出行|55|
 |14|高德地图|经济型|北京的士|55|
 |15|高德地图|经济型|如祺出行|55|
 |16|高德地图|经济型|斑马快跑|55|
 |17|高德地图|经济型|AA出行|55|
 |18|高德地图|经济型|有序出行|55|
 |19|高德地图|经济型|中军出行|55|
 |20|高德地图|经济型|飞嘀打车|55|
 |21|高德地图|特快车|undefined|56|
 |22|高德地图|出租车|undefined|66|
 |23|高德地图|优享型|享道出行|68|
 |24|高德地图|优享型|星徽出行|68|
 |25|高德地图|优享型|妥妥E行|69|
 |26|高德地图|优享型|飞嘀打车|70|
 |27|高德地图|优享型|阳光出行|70|
 |28|高德地图|优享型|旗妙出行|70|
 |29|高德地图|优享型|T3出行|70|
 |30|高德地图|优享型|腾飞出行|70|
 |31|高德地图|优享型|东潮出行|70|
 |32|高德地图|优享型|火箭出行|71|
 |33|高德地图|优享型|首汽约车|71|
 |34|高德地图|优享型|神州专车|71|
 |35|高德地图|优享型|风韵出行|72|
 |36|高德地图|优享型|斑马快跑|72|
 |37|高德地图|轻享专车|undefined|76|
 |38|高德地图|品质专车|undefined|85|
 |39|高德地图|六座商务|undefined|95|
 |40|高德地图|豪华型|undefined|120-122|",无,无|无,"[{""app"": ""高德"", ""category"": ""无"", ""mode"": ""所有车型"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",高德,,高德,无,,无,所有车型,无,无,FALSE,,FALSE,0,,0,0,,1.036003351,0,其他,随便什么车型应是无,陆迎,
Qwen2.5-32B-Instruct,大连老虎滩海洋公园到东港音乐喷泉，用高德打个拼车。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|高德地图| |极速拼车|16-19|
 |1|高德地图| |特惠快车|18-18|
 |2|高德地图|经济型|如祺出行|17|
 |3|高德地图|经济型|中交出行|17|
 |4|高德地图|经济型|5U出行|17|
 |5|高德地图|经济型|深圳出租|17|
 |6|高德地图|经济型|星徽出行|18|
 |7|高德地图|经济型|900出行|18|
 |8|高德地图|经济型|中军出行|19|
 |9|高德地图|经济型|阳光出行|19|
 |10|高德地图|经济型|旗妙出行|20|
 |11|高德地图|经济型|T3出行|20|
 |12|高德地图|经济型|及时用车|21|
 |13|高德地图|经济型|北京新出租|21|
 |14|高德地图|经济型|神州专车|21|
 |15|高德地图|经济型|斑马快跑|21|
 |16|高德地图|特快车|undefined|22|
 |17|高德地图|出租车|undefined|26|
 |18|高德地图|优享型|享道出行|24|
 |19|高德地图|优享型|星徽出行|24|
 |20|高德地图|优享型|妥妥E行|25|
 |21|高德地图|优享型|及时用车|25|
 |22|高德地图|优享型|旗妙出行|26|
 |23|高德地图|优享型|腾飞出行|26|
 |24|高德地图|优享型|环旅出行|26|
 |25|高德地图|优享型|火箭出行|27|
 |26|高德地图|优享型|首汽约车|27|
 |27|高德地图|优享型|T3出行|28|
 |28|高德地图|优享型|风韵出行|28|
 |29|高德地图|优享型|斑马快跑|28|
 |30|高德地图|轻享专车|undefined|28|
 |31|高德地图|品质专车|undefined|34|
 |32|高德地图|六座商务|undefined|35|
 |33|高德地图|豪华型|undefined|58-60|",0, |极速拼车,"[{""app"": ""高德"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",高德,,高德,拼车,无,无,无,极速拼车,极速拼车,FALSE,,FALSE,0,,0,0,,1.086316586,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-32B-Instruct,从南宁青秀山到万象城，用高德打个拼车，省点小钱。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|高德地图| |极速拼车|6-6|
 |1|高德地图| |特惠快车|8-8|
 |2|高德地图|经济型|AA出行|8|
 |3|高德地图|经济型|如祺出行|8|
 |4|高德地图|经济型|聚的新出租|8|
 |5|高德地图|经济型|享道出行|8|
 |6|高德地图|经济型|中交出行|8|
 |7|高德地图|经济型|深圳出租|9|
 |8|高德地图|经济型|曹操出行|10|
 |9|高德地图|经济型|900出行|10|
 |10|高德地图|经济型|中军出行|11|
 |11|高德地图|经济型|飞嘀打车|11|
 |12|高德地图|经济型|及时用车|11|
 |13|高德地图|经济型|旗妙出行|12|
 |14|高德地图|经济型|365约车|12|
 |15|高德地图|经济型|腾飞出行|12|
 |16|高德地图|经济型|阳光出行|12|
 |17|高德地图|经济型|北京的士|12|
 |18|高德地图|经济型|东潮出行|12|
 |19|高德地图|经济型|神州专车|12|
 |20|高德地图|特快车|undefined|9|
 |21|高德地图|出租车|undefined|10|
 |22|高德地图|优享型|AA出行|12|
 |23|高德地图|优享型|享道出行|12|
 |24|高德地图|优享型|星徽出行|12|
 |25|高德地图|优享型|妥妥E行|12|
 |26|高德地图|优享型|及时用车|12|
 |27|高德地图|优享型|东潮出行|13|
 |28|高德地图|优享型|环旅出行|14|
 |29|高德地图|优享型|火箭出行|14|
 |30|高德地图|优享型|首汽约车|15|
 |31|高德地图|优享型|神州专车|15|
 |32|高德地图|优享型|斑马快跑|16|
 |33|高德地图|轻享专车|undefined|15|
 |34|高德地图|品质专车|undefined|19|
 |35|高德地图|六座商务|undefined|16|
 |36|高德地图|豪华型|undefined|36-40|",0, |极速拼车,"[{""app"": ""高德"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",高德,,高德,拼车,无,无,无,极速拼车,极速拼车,TRUE,FALSE,FALSE,0,,0,0,,1.105512381,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”,其他",query没有价格要求,陆迎,
Qwen2.5-291B-Instruct,用滴滴叫个车去天山天池，选曹操出行和花小猪外接版，总费用控制在200以内。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|17.10|
|1|滴滴|推荐|特惠快车|17.24|
|2|滴滴|推荐|滴滴快车|20.42|
|3|滴滴|拼车|特价拼车|16.69-18.25|
|4|滴滴|拼车|极速拼车|23.32-24.94|
|5|滴滴|特价|花小猪外接版|23.77|
|6|滴滴|快速|曹操出行|29.30|
|7|滴滴|快速|出租车|30.75|
|8|滴滴|快速|滴滴轻享|31.13|
|9|滴滴|快速|滴滴特快|33.51|
|10|滴滴|快速|滴滴优享|34.20|
|11|滴滴|舒适|滴滴专车|48.19|
|12|滴滴|舒适|滴滴豪华车|48.96|
|13|滴滴|六座|六座专车|65.28|",6，5,快速|曹操出行，特价|花小猪外接版,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""曹操出行,花小猪外接版"", ""price"": True, ""price_min"": 0, ""price_max"": 200, ""fast"": False}]",无,,无,无,,无,"曹操出行,花小猪外接版",曹操出行，花小猪外接版,曹操出行，花小猪外接版,TRUE,,TRUE,0,,0,200,,2.815067291,200,直接命中车小类关键字但answer中没有或错误,,陆迎,
Qwen2.5-292B-Instruct,叫个特价拼车去五泉山公园，预算30元以内。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|14.81|
|1|滴滴|推荐|特惠快车|15.87|
|2|滴滴|推荐|滴滴快车|16.54|
|3|滴滴|推荐|特快出租车|17.30|
|4|滴滴|拼车|特价拼车|10.63-11.89|
|5|滴滴|拼车|极速拼车|15.80-17.25|
|6|滴滴|特价|花小猪外接版|16.52|
|7|滴滴|特价|惊喜特价|16.64|
|8|滴滴|快速|曹操出行|23.12|
|9|滴滴|快速|出租车|27.59|
|10|滴滴|快速|滴滴轻享|27.66|
|11|滴滴|舒适|滴滴专车|34.04|
|12|滴滴|六座|六座专车|54.28|",4,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 30, ""fast"": False}]",无,,无,特价拼车,无,无,无,特价拼车,特价拼车,TRUE,,TRUE,0,,0,30,,1.122390509,30,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-293B-Instruct,从塔尔寺到青海湖，约个六座专车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|16.45|
|1|滴滴|推荐|特惠快车|18.90|
|2|滴滴|推荐|滴滴快车|19.49|
|3|滴滴|推荐|特快出租车|19.93|
|4|滴滴|拼车|特价拼车|19.50-20.51|
|5|滴滴|拼车|极速拼车|23.67-25.09|
|6|滴滴|特价|花小猪外接版|23.97|
|7|滴滴|特价|惊喜特价|24.68|
|8|滴滴|快速|曹操出行|36.38|
|9|滴滴|快速|出租车|37.98|
|10|滴滴|快速|滴滴轻享|39.08|
|11|滴滴|舒适|滴滴专车|45.13|
|12|滴滴|六座|六座专车|85.85|",12,六座|六座专车,"[{""app"": ""无"", ""category"": ""六座专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,六座专车,无,无,无,六座专车,六座专车,FALSE,,FALSE,0,,0,0,,1.138998985,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-294B-Instruct,从银川镇北堡西部影城到沙湖景区，选个特价拼车，预算不超过150元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|29.57|
|1|滴滴|推荐|特惠快车|31.77|
|2|滴滴|推荐|滴滴快车|31.79|
|3|滴滴|推荐|特快出租车|34.27|
|4|滴滴|拼车|特价拼车|33.37-34.54|
|5|滴滴|拼车|极速拼车|33.88-34.95|
|6|滴滴|特价|花小猪外接版|36.27|
|7|滴滴|特价|惊喜特价|39.93|
|8|滴滴|快速|曹操出行|50.52|
|9|滴滴|快速|出租车|51.46|
|10|滴滴|快速|滴滴轻享|51.77|
|11|滴滴|舒适|滴滴专车|63.39|
|12|滴滴|舒适|滴滴豪华车|68.01|
|13|滴滴|六座|六座专车|108.33|
|14|滴滴|六座|六座豪华车|110.91|",4,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 150, ""fast"": False}]",无,,无,特价拼车,无,无,无,特价拼车,特价拼车,TRUE,,TRUE,0,,0,150,,1.146909714,150,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-296B-Instruct,从三亚亚龙湾到南山文化旅游区，打滴滴豪华车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|10.91|
|1|滴滴|推荐|特惠快车|11.32|
|2|滴滴|推荐|滴滴快车|16.71|
|3|滴滴|拼车|特价拼车|9.11-10.13|
|4|滴滴|特价|花小猪外接版|16.68|
|5|滴滴|特价|惊喜特价|17.44|
|6|滴滴|快速|曹操出行|21.14|
|7|滴滴|快速|出租车|21.70|
|8|滴滴|快速|滴滴轻享|22.65|
|9|滴滴|快速|滴滴特快|23.87|
|10|滴滴|快速|滴滴优享|24.10|
|11|滴滴|舒适|滴滴专车|36.63|
|12|滴滴|舒适|滴滴豪华车|37.91|
|13|滴滴|六座|六座专车|48.95|
|14|滴滴|六座|六座豪华车|51.30|",12，14,舒适|滴滴豪华车，六座|六座豪华车,"[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,豪华车,无,无,无,滴滴豪华车，六座豪华车,滴滴豪华车，六座豪华车,FALSE,,FALSE,0,,0,0,,1.067903996,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-297B-Instruct,用特价拼车到旅顺口，费用控制在80元以内。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|29.68|
|1|滴滴|推荐|特惠快车|30.96|
|2|滴滴|推荐|滴滴快车|32.07|
|3|滴滴|推荐|特快出租车|34.46|
|4|滴滴|拼车|特价拼车|34.52-35.67|
|5|滴滴|特价|花小猪外接版|38.43|
|6|滴滴|特价|惊喜特价|38.66|
|7|滴滴|快速|曹操出行|48.66|
|8|滴滴|快速|出租车|49.61|
|9|滴滴|快速|滴滴轻享|51.97|
|10|滴滴|快速|滴滴特快|54.08|
|11|滴滴|舒适|滴滴专车|81.85|
|12|滴滴|六座|六座专车|116.47|
|13|滴滴|六座|六座豪华车|117.21|",4,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""特价拼车"", ""price"": True, ""price_min"": 0, ""price_max"": 80, ""fast"": False}]",无,,无,拼车,无,无,特价拼车,,特价拼车,TRUE,,TRUE,0,,0,80,,1.129958391,80,answer下的车型必须存在于“车辆候选列表”,,陆迎,
Qwen2.5-298B-Instruct,从宁波天一阁到东钱湖景区，选特价拼车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|21.48|
|1|滴滴|推荐|特惠快车|22.27|
|2|滴滴|推荐|滴滴快车|22.43|
|3|滴滴|拼车|特价拼车|20.40-21.81|
|4|滴滴|特价|花小猪外接版|24.51|
|5|滴滴|特价|惊喜特价|25.26|
|6|滴滴|特价|特惠快车|27.61|
|7|滴滴|快速|曹操出行|36.52|
|8|滴滴|快速|出租车|38.01|
|9|滴滴|快速|滴滴轻享|38.66|
|10|滴滴|快速|滴滴特快|40.47|
|11|滴滴|快速|滴滴优享|42.16|
|12|滴滴|舒适|滴滴专车|58.89|
|13|滴滴|六座|六座专车|86.11|
|14|滴滴|六座|六座豪华车|87.16|",3,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,特价拼车,无,无,无,特价拼车,特价拼车,FALSE,,FALSE,0,,0,0,,1.084594965,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-299B-Instruct,预约一辆滴滴专车去雁荡山风景区，费用不超过60元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|6.17|
|1|滴滴|推荐|特惠快车|8.48|
|2|滴滴|推荐|滴滴快车|9.14|
|3|滴滴|推荐|特快出租车|9.24|
|4|滴滴|拼车|特价拼车|6.46-7.95|
|5|滴滴|特价|花小猪外接版|7.19|
|6|滴滴|特价|惊喜特价|9.86|
|7|滴滴|特价|特惠快车|9.91|
|8|滴滴|快速|曹操出行|8.67|
|9|滴滴|快速|出租车|8.72|
|10|滴滴|快速|滴滴轻享|12.99|
|11|滴滴|舒适|滴滴专车|12.53|
|12|滴滴|舒适|滴滴豪华车|14.71|
|13|滴滴|六座|六座专车|25.42|
|14|滴滴|六座|六座豪华车|25.59|",11，13,舒适|滴滴专车，六座|六座专车,"[{""app"": ""滴滴"", ""category"": ""专车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 60, ""fast"": False}]",滴滴,,滴滴,专车,无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,TRUE,,TRUE,0,,0,60,,1.090667963,60,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
