category,app_name,instruction_template,final_query,is_train,available_tools
物流,抖音,在抖音中查看商城订单物流,YoYo，快帮我查一下我在抖音商城里买的那件衣服物流到哪了！,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单物流,我想在抖音视频里查看我的订单物流信息，该怎么操作啊？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单物流,赶紧教我在抖音里怎么查看商城订单的物流情况。,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单物流,我昨天在dy下单了个包包，现在想看看物流进展，YoYo你帮我查一下呗？,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单物流,抖音视频里面能查商城订单物流吗？不能的话要怎么查呀？,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单已签收物流,YoYo，帮我查一下抖音商城的订单物流状态，看看有没有已签收的。,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单已签收物流,我想在抖音短视频里查看我昨天签收的那个订单，能帮我吗？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单已签收物流,直接打开抖音，进入我的订单页面，查看物流信息。,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单已签收物流,我在dy上买了东西，怎么查看物流信息显示已签收没？,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单已签收物流,抖音里面能不能查到已经签收的商城订单？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单待取件物流,YoYo，帮我查一下抖音商城里的订单待取件物流信息。,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单待取件物流,我想在抖音视频里查看我的待取件物流进度，可以吗？,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单待取件物流,请带我在抖音短视频中找到还没取的商城订单的物流详情。,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单待取件物流,在dy中怎么找不到没取的商城订单的物流信息啊？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单待取件物流,能教我在抖音里查订单待取件的物流情况吗？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单派送中物流,YoYo，帮我查一下抖音商城订单的派送物流情况。,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单派送中物流,我想在抖音短视频里看看我的订单派送到哪了。,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单派送中物流,dy里面怎么查看正在派送的商城订单？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单派送中物流,抖音有没有派送订单物流跟踪的功能啊？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单派送中物流,快帮我查查抖音里的购物订单物流信息！,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单运送中物流,YoYo，帮我查一下抖音商城订单的运输物流进度。,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单运送中物流,我想在抖音短视频里看看我昨天下单的商品运到哪了。,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单运送中物流,抖音里面能查看购物订单的运输情况吗？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单运送中物流,dy商城里的订单状态显示运送中，我要怎么查询具体位置？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音,在抖音中查看商城订单运送中物流,我在抖音下单的东西怎么还没运到，能不能找到物流信息？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音极速版,在抖音极速版中查看商城订单物流,我在抖音极速版买的商品怎么查看物流信息？,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音极速版,在抖音极速版中查看商城订单物流,YoYo，帮我打开抖音极速版里的物流详情页。,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音极速版,在抖音极速版中查看商城订单物流,抖音极速版商城的订单物流状态更新了吗？,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音极速版,在抖音极速版中查看商城订单物流,快让我在极速版抖音里查一下我那件衣服的快递进度！,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音极速版,在抖音极速版中查看商城订单物流,YoYo，我想在抖音极速版里面查订单的物流情况，能帮我吗？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音极速版,在抖音极速版中查看商城订单已签收物流,YoYo，帮我查一下抖音极速版里的商城订单物流状态，显示已签收了吗？,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音极速版,在抖音极速版中查看商城订单已签收物流,我想在极速版抖音查看之前买的商品订单，物流信息显示已签收没？,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音极速版,在抖音极速版中查看商城订单已签收物流,快点教我怎么在抖音极速版里面找到已经签收的商城订单！,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音极速版,在抖音极速版中查看商城订单已签收物流,抖音极速版有没有地方能看到商城订单的物流记录是不是已经签收了？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音极速版,在抖音极速版中查看商城订单已签收物流,YoYo，告诉我抖音极速版里我的订单签收了吗？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音极速版,在抖音极速版中查看商城订单待取件物流,我想在极速版抖音里查看商城订单的待取件物流信息，能教我怎么操作吗？,0,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
物流,抖音极速版,在抖音极速版中查看商城订单待取件物流,YOYO，在抖音极速版里面怎么查商城订单的物流啊？就是那种还没取件的。,1,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面，查看相关物流信息，并根据物流情况进行筛选""}]"
